Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Bomb Damage Assessment,Source ID,id,start_week
131506,1942-10-22,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,EL DABA COMM NERVE CENTER  (GRID 86783003),NA,NA,NA,30.89,28.76,68,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,4.375,NA,NA,NA,0,NA,NA,NA,0,NA,4.375,NA,NA,1506,1942-10-19
131541,1942-10-23,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,39,1507,1942-10-19
131574,1942-10-25,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,EL DABA FRONT LINES 866-285,NA,NA,NA,30.75,28.73,75,6,6,6,NA,NA,NA,NA,240,250 LB GP (GP-M57),NA,30,NA,NA,NA,0,NA,NA,NA,0,NA,30,NA,NA,1508,1942-10-19
131575,1942-10-25,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,TOBRUK,NA,NA,NA,32.04,23.95,0,18,18,18,NA,NA,NA,NA,164,500 LB GP (GP-M43/M64),NA,41,NA,NA,NA,0,NA,NA,NA,0,NA,41,NA,41,1509,1942-10-19
131580,1942-11-23,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KWEILIN,CHINA,25.218056,110.039167,NA,CHINA,HONG KONG,KOWLOON DOCK AREA,NA,NA,22.316667,114.183333,172,12,12,12,NA,NA,NA,NA,NA,500 LB GP (GP-M43/M64),30000,15,NA,NA,NA,0,120,17 KG CHINESE,4488,NA,34488,17.244,GOOD,33,1510,1942-11-23
131581,1942-10-25,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KWEILIN,CHINA,25.218056,110.039167,NA,CHINA,HONG KONG,POWER PLANT ON NORTH POINT OF HONG KONG,NA,NA,22.316667,114.183333,130,6,6,6,NA,NA,NA,NA,NA,500 LB GP (GP-M43/M64),18000,9,NA,NA,NA,0,60,17 KG CHINESE,2244,NA,20244,10.122,EXCELLENT,34,1511,1942-10-19
131582,1942-10-25,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,EL DABA FRONT LINES 855299,NA,NA,NA,30.88,28.62,82,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1512,1942-10-19
131583,1942-10-25,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,LG 18,NA,NA,NA,31.05,27.93,82,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1513,1942-10-19
131584,1942-10-25,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,EL DABA FRONT LINES 873-285,NA,NA,NA,30.75,28.8,75,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1514,1942-10-19
131585,1942-10-25,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,EL DABA FRONT LINES 873-289,NA,NA,NA,30.75,28.8,75,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1515,1942-10-19
131587,1942-10-25,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,TOBRUK,NA,NA,NA,32.04,23.95,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,40,1516,1942-10-19
131588,1942-10-26,MTO,USA,9 AF,1ST PROV GRP,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,CONVOY OR TOBRUK,NA,NA,NA,32.25,23.95,140,9,8,7,NA,NA,NA,NA,35,1000 LB GP (GP-M44/M65),NA,17.5,NA,NA,NA,0,NA,NA,NA,0,NA,17.5,NA,63,1517,1942-10-26
131589,1942-10-26,MTO,USA,9 AF,1ST PROV GRP,B17,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,CONVOY,NA,NA,NA,34,22.5,0,6,3,3,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,64,1518,1942-10-26
131590,1942-10-26,MTO,USA,9 AF,1ST PROV GRP,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,CONVOY OR TOBRUK,NA,NA,NA,32.25,23.95,140,9,1,1,NA,NA,NA,NA,9,500 LB GP (GP-M43/M64),NA,2.25,NA,NA,NA,0,NA,NA,NA,0,NA,2.25,NA,63,1519,1942-10-26
131591,1942-10-26,MTO,USA,9 AF,1ST PROV GRP,B17,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,CONVOY,NA,NA,NA,34,22.5,0,6,2,2,NA,NA,NA,NA,8,1000 LB GP (GP-M44/M65),NA,4,NA,NA,NA,0,NA,NA,NA,0,NA,4,NA,64,1520,1942-10-26
131596,1942-10-26,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 86.3-30.0""",NA,NA,NA,30.89,28.7,100,5,5,5,NA,NA,2,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1521,1942-10-26
131597,1942-10-26,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 852299""",NA,NA,NA,30.88,28.69,70,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1522,1942-10-26
131598,1942-10-26,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 862297""",NA,NA,NA,30.86,28.69,60,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,5,NA,NA,NA,0,NA,NA,NA,0,NA,5,NA,NA,1523,1942-10-26
131599,1942-10-26,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 865-297""",NA,NA,NA,30.86,28.72,0,5,5,5,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,5,NA,NA,NA,0,NA,NA,NA,0,NA,5,NA,NA,1524,1942-10-26
131600,1942-07-18,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KWEILIN,CHINA,25.218056,110.039167,NA,CHINA,CANTON,JAPANESE CONCESSION AREA,NA,2,23.133333,113.3166666,14000,3,3,3,NA,NA,NA,NA,NA,NA,NA,0,36,110 LB  INCENDIARY,3960,NA,30,17 KG CHINESE,1122,NA,5082,2.541,EXCELLENT,35,1525,1942-07-13
131902,1942-08-26,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,BURMA,LASHIO,AIRPORT,NA,NA,22.90164,95.678936,NA,4,4,4,NA,NA,NA,NA,16,100 LB GP (GP-M30),3520,1.76,NA,NA,NA,0,NA,NA,NA,0,3520,1.76,EXCELLENT,36,1526,1942-08-24
131903,1942-10-27,CBI,USA,10 AF,NA,B24,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,BURMA,MYITKYINA,AIRDROME,NA,NA,25.383611,97.351667,NA,6,6,6,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),8000,4,NA,NA,NA,0,NA,NA,NA,0,8000,4,NA,NA,1527,1942-10-26
131906,1942-10-27,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,85,10,7,7,NA,NA,NA,1,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,21,NA,698762,1528,1942-10-26
131907,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,MERSA MATRUH /  LG 104,NA,NA,NA,31.33,27.2,140,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1529,1942-10-26
131908,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FRONT LINES 863-297,NA,NA,NA,30.86,28.71,95,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1530,1942-10-26
131909,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,MERSA MATRUH /  LG 104,NA,NA,NA,31.33,27.2,80,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1531,1942-10-26
131910,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FRONT LINES 863-297,NA,NA,NA,30.86,28.71,75,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1532,1942-10-26
131911,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FRONT LINES 863-297,NA,NA,NA,30.86,28.71,75,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1533,1942-10-26
131912,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FRONT LINES EAST OF 857-297,NA,NA,NA,30.87,28.64,80,6,6,5,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,5,NA,NA,NA,0,NA,NA,NA,0,NA,5,NA,NA,1534,1942-10-26
131917,1942-10-27,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,NA,NA,NA,NA,31.36,27.23,140,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,4,NA,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,1535,1942-10-26
131920,1942-10-28,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,LG 20 / FRONT LINES 864-294,NA,NA,NA,30.83,28.72,75,30,30,30,NA,NA,NA,NA,260,250 LB GP (GP-M57),NA,32.5,NA,NA,NA,0,NA,NA,NA,0,NA,32.5,NA,NA,1536,1942-10-26
131931,1942-10-27,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,BURMA,LASHIO,AIRPORT,NA,NA,22.90164,95.678936,NA,6,6,6,NA,NA,NA,NA,36,UNK CODE 20 110 LB EXPLOSIVE,3960,1.98,NA,NA,NA,0,30,17 KG CHINESE,1122,NA,5082,2.541,NA,37,1537,1942-10-26
131933,1942-10-29,CBI,USA,10 AF,NA,B24,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,AKYAB,NA,NA,NA,20.15,92.9,NA,12,3,3,NA,NA,NA,NA,27,300 LB GP (GP-31),8100,4.05,170,10 LB INCENDIARY,680,NA,NA,NA,NA,0,8780,4.39,NA,NA,1538,1942-10-26
131934,1942-10-29,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,BURMA,LASHIO,AIRPORT,NA,NA,22.90164,95.678936,NA,6,6,6,NA,NA,NA,NA,15,500 LB GP (GP-M43/M64),7500,3.75,NA,NA,NA,0,30,17 KG CHINESE,1122,NA,8622,4.311,NA,37,1539,1942-10-26
131935,1942-10-29,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,90,8,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,19.25,NA,698763,1540,1942-10-26
131936,1942-10-29,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN 8675-3075,NA,NA,NA,30.89,28.7,73,12,12,12,NA,NA,2,NA,NA,250 LB GP (GP-M57),NA,12,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,NA,1541,1942-10-26
131943,1942-10-30,MTO,USA,9 AF,1ST PROV GRP,B17,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,CRETE,MALEME AERODROME,NA,NA,NA,35.53,23.83,150,6,6,6,NA,NA,NA,NA,48,500 LB GP (GP-M43/M64),NA,12,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,65,1542,1942-10-26
131944,1942-10-30,MTO,USA,9 AF,1ST PROV GRP,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,CRETE,MALEME AERODROME,NA,NA,NA,35.53,23.83,140,9,9,9,NA,NA,NA,1,45,500 LB GP (GP-M43/M64),NA,11.25,NA,NA,NA,0,NA,NA,NA,0,NA,11.25,NA,66,1543,1942-10-26
131949,1942-10-30,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,LG 104 / LG 18,NA,NA,NA,31.05,27.93,75,12,12,12,NA,NA,3,NA,NA,250 LB GP (GP-M57),NA,11.875,NA,NA,NA,0,NA,NA,NA,0,NA,11.875,NA,NA,1544,1942-10-26
131953,1942-10-30,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,CRETE,MALEME AERODROME,NA,NA,NA,35.53,23.83,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,32.5,NA,43,1545,1942-10-26
131955,1942-10-31,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,LG 17,NA,NA,NA,31.07,27.95,90,18,18,18,NA,NA,NA,NA,144,250 LB GP (GP-M57),NA,18,NA,NA,NA,0,NA,NA,NA,0,NA,18,NA,NA,1546,1942-10-26
131960,1942-10-31,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,155,7,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,19.25,NA,698764,1547,1942-10-26
131974,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,CRETE,MALEME AERODROME,NA,NA,NA,35.53,23.83,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,65,1548,NA
131976,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,RAHMAN TRACK 295-300,NA,NA,NA,30.89,28.68,70,24,24,24,NA,NA,NA,NA,192,250 LB GP (GP-M57),NA,24,NA,NA,NA,0,NA,NA,NA,0,NA,24,NA,NA,1549,NA
131977,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,TOBRUK,NA,NA,NA,32.04,23.95,0,20,20,20,NA,NA,NA,NA,100,1000 LB GP (GP-M44/M65),NA,50,NA,NA,NA,0,NA,NA,NA,0,NA,50,NA,NA,1550,NA
131981,NA,MTO,USA,9 AF,376 BG,B17,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,TOBRUK,NA,NA,NA,32.04,23.95,210,6,5,5,NA,NA,NA,NA,40,500 LB GP (GP-M43/M64),NA,10,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,68,1551,NA
131984,NA,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,95,8,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,20.75,NA,698765,1552,NA
131986,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,BOMBING 859 303,NA,NA,NA,30.92,28.65,75,12,12,12,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,12,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,NA,1553,NA
131987,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,GHAZAL STATION AREA 85.0-31.0,NA,NA,NA,30.98,28.56,80,5,5,5,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,5,NA,NA,NA,0,NA,NA,NA,0,NA,5,NA,NA,1554,NA
131994,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,MT ON RAHMAN TRACK GRID 861297,NA,NA,NA,30.89,28.67,75,22,22,22,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,22,NA,NA,NA,0,NA,NA,NA,0,NA,22,NA,NA,1555,NA
131995,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,GHAZAL STATION - FUKA,NA,NA,NA,30.98,28.6,75,12,12,12,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,12,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,NA,1556,NA
131996,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FLEETING TARGET 830317 MT ON ROAD TP EL DABA,NA,NA,NA,31.05,28.39,75,8,8,8,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,8,NA,NA,NA,0,NA,NA,NA,0,NA,8,NA,NA,1557,NA
131997,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,BOMBING IN AREA OF LG 22 AND AMMO DUMP SOUTH OF LG COORDS: 856313,NA,NA,NA,31,28.62,86,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1558,NA
132302,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,FLEETING TGT - 80.2 31.7 MT CONCENTRATION,NA,NA,NA,31.05,28.06,85,36,36,36,NA,NA,NA,NA,288,250 LB GP (GP-M57),NA,36,NA,NA,NA,0,NA,NA,NA,0,NA,36,NA,NA,1559,NA
132304,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,230,9,9,9,NA,NA,NA,NA,45,1000 LB GP (GP-M44/M65),NA,22.5,NA,NA,NA,0,NA,NA,NA,0,NA,22.5,NA,69,1560,NA
132309,NA,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,105,7,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,21,NA,698766,1561,NA
132311,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 780 317,NA,NA,NA,31.05,27.84,82,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,1562,NA
132312,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,35,NA,44,1563,NA
132315,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,LG 88,EGYPT,30.98472222,29.85138889,NA,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 75.0 32.9,NA,NA,NA,31.16,27.52,65,18,18,18,NA,NA,NA,NA,144,250 LB GP (GP-M57),NA,18,NA,NA,NA,0,NA,NA,NA,0,NA,18,NA,NA,1564,NA
132322,NA,MTO,USA,9 AF,376 BG,B17,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,230,8,6,6,NA,NA,NA,NA,30,1000 LB GP (GP-M44/M65),NA,15,NA,NA,NA,0,NA,NA,NA,0,NA,15,NA,71,1565,NA
132324,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,LYDDA,PALESTINE,32.009444,34.882778,NA,LIBYA,TOBRUK,NA,NA,NA,32.04,23.95,230,8,5,5,NA,NA,NA,NA,NA,500 LB GP (GP-M43/M64),NA,10,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,70,1566,NA
132336,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,24.5,NA,45,1567,NA
132337,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,46,1568,NA
132338,NA,CBI,USA,10 AF,NA,B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,RANGOON,KEMMENDINE DOCKS/SHIPPING,NA,NA,16.769211,96.158739,NA,6,6,6,NA,NA,NA,NA,NA,1000 LB GP (GP-M44/M65),30000,15,NA,NA,NA,0,NA,NA,NA,0,30000,15,NA,NA,1569,NA
132339,NA,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,NA,NA,AQIR,EGYPT,31.833333,34.8166667,NA,CRETE,MALEME AERODROME,NA,NA,1,35.53,23.83,120,5,5,5,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,15,NA,698767,1570,NA
132366,1942-11-20,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,CHINA,LUNGLING,NA,NA,NA,24.5833,98.6833,NA,5,5,5,NA,NA,NA,NA,60,UNK CODE 20 110 LB EXPLOSIVE,6600,3.3,NA,NA,NA,0,50,17 KG CHINESE,1870,NA,8470,4.235,NA,38,1571,1942-11-16
132376,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,47,1572,NA
132377,NA,CBI,USA,10 AF,CATF,P40,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,CHINA,LUNGLING,NA,NA,NA,24.5833,98.6833,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,35 LB FRAG,NA,490,490,0.245,NA,38,1573,NA
132685,1944-06-11,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,90592,ITALY,44 00 N 009 20 E,NA,NA,NA,44,9.33,NA,0,NA,NA,NA,13,NA,NA,0,500 LB GP (GP-M43/M64),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1574,1944-06-05
132715,NA,CBI,USA,10 AF,NA,B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,RANGOON /SYRIAM,DOCKS,NA,NA,16.769211,96.158739,NA,6,6,6,NA,NA,NA,NA,NA,1000 LB GP (GP-M44/M65),30000,15,NA,NA,NA,0,NA,NA,NA,0,30000,15,NA,NA,1575,NA
132719,1942-11-10,MTO,USA,9 AF,376 BG,B24,NA,NA,ABU SUEIR,EGYPT,30.572664,32.095342,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,210,4,4,4,NA,NA,NA,NA,20,1000 LB GP (GP-M44/M65),NA,10,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,NA,1576,1942-11-09
132720,1942-11-10,MTO,USA,9 AF,376 BG,B17,NA,NA,ABU SUEIR,EGYPT,30.572664,32.095342,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,6,2,2,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,1577,1942-11-09
132723,1942-11-10,MTO,USA,9 AF,98 BG,B24,NA,NA,RAMAT DAVID,PALESTINE,32.666603,35.183325,NA,LIBYA,BENGHAZI,NA,NA,NA,32.11,20.05,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,48,1578,1942-11-09
