,Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,TargetCountry,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,id,start_week
1142,119673,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,36829,ITALY,ROME,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.9,12.47,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1142,NA
1143,119674,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,32826,ITALY,PALESTRINA,NA,NA,NA,41.82,12.92,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1143,NA
1144,119676,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,26644,ITALY,MARINO,NA,NA,NA,41.77,12.65,NA,3,NA,NA,NA,NA,NA,NA,6,500 LB GP (GP-M43/M64),NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1144,NA
1145,119677,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,90711,ITALY,45 00 N 011 00 E,NA,NA,NA,45,11,NA,2,NA,NA,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1145,NA
1146,119678,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,8245,ITALY,CAVA,NA,NA,NA,45.13,9.12,NA,2,NA,NA,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1146,NA
1147,119882,1942-04-29,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,RANGOON,DOCKS AND WAREHOUSES,NA,1,16.769211,96.158739,NA,1,1,1,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),4000,2,NA,NA,NA,0,NA,NA,NA,0,4000,2,NA,BDA NOT PERFORMED DUE TO ENEMY SEARCHLIGHTS AND AA FIRE,4,1147,1942-04-27
1148,120212,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,MAGWE AIRFIELD,AIRFIELD,NA,NA,20.16666667,94.91666667,NA,4,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1148,NA
1149,120213,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,YENANGYAUNG OIL FIELDS,OIL,NA,NA,20.458261,94.873181,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1149,NA
1150,120217,NA,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,RANGOON,DOCKS AND WAREHOUSES,NA,1,16.769211,96.158739,NA,3,1,1,NA,NA,NA,NA,6,500 LB GP (GP-M43/M64),3000,1.5,NA,NA,NA,0,NA,NA,NA,0,3000,1.5,NA,NA,NA,1150,NA
1151,120237,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,CHINDWIN R/CRAFT,SHIPPING,NA,NA,23.213333,94.318333,NA,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),6000,3,NA,NA,NA,NA,NA,NA,NA,NA,6000,3,NA,NA,NA,1151,NA
1152,120271,NA,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,RANGOON,DOCKS AND WAREHOUSES,NA,1,16.769211,96.158739,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,1152,NA
1153,120274,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,IRRAWADDY R/CRAFT,SHIPPING,NA,NA,15.833333,95.1,NA,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),6000,3,NA,NA,NA,NA,NA,NA,NA,NA,6000,3,NA,NA,NA,1153,NA
1154,120299,NA,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MINGALADON,AIRDROME,NA,1,16.907305,96.133222,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HITS ON HANGER AND PARKED PLANES, ESTIMATED 40 PLANES DESTROYED, 25  DAMAGED",5,1154,NA
1155,120300,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,MONYWA R/CRAFT,SHIPPING,NA,NA,22.116667,95.133333,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1155,NA
1156,120601,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,WELL,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,AKYAB TOWN,TOWN,NA,NA,20.15,92.9,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1156,NA
1157,120602,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,AKYAB TOWN (SE),TOWN,NA,NA,20.132708,92.872628,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1157,NA
1158,120641,NA,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MINGALADON,AIRDROME,NA,1,16.907305,96.133222,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),9000,4.5,NA,NA,NA,0,NA,NA,NA,0,9000,4.5,310,DIRECT HIT ON FUEL DUMP,6,1158,NA
1159,120684,NA,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MINGALADON/RANGOON,AND DOCKS AT RANGOON,NA,1,16.907305,96.133222,NA,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDA NOT PERFORMED DUE TO ENEMY INTERCEPTORS,7,1159,NA
1160,120685,NA,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,MAGWE AIRFIELD,AIRFIELD,NA,NA,20.16666667,94.91666667,NA,5,5,5,NA,NA,NA,NA,NA,250 LB GP (GP-M57),5000,2.5,NA,NA,NA,NA,NA,NA,NA,NA,5000,2.5,NA,NA,NA,1160,NA
1161,120689,1942-05-10,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,AKYAB,BURMA,20.132708,92.872628,NA,BURMA,MAGWE AIRFIELD,AIRFIELD,NA,NA,20.16666667,94.91666667,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1161,1942-05-04
1162,120690,1942-05-11,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,WELL,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,2,2,2,NA,NA,NA,NA,3,500 LB GP (GP-M43/M64),1500,0.75,NA,NA,NA,NA,NA,NA,NA,NA,1500,0.75,NA,NA,NA,1162,1942-05-11
1163,120692,1942-05-11,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1163,1942-05-11
1164,120693,1942-05-12,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,4,4,4,NA,NA,NA,NA,32,500 LB GP (GP-M43/M64),16000,8,NA,NA,NA,0,NA,NA,NA,0,16000,8,NA,DAMAGED RUNWAYS AND PARKED AIRCRAFT,8,1164,1942-05-11
1165,120696,1942-05-13,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,6,4,4,NA,NA,NA,NA,40,300 LB GP (GP-31),12000,6,NA,NA,NA,0,NA,NA,NA,0,12000,6,430,DAMAGED RUNWAYS AND PARKED AIRCRAFT,8,1165,1942-05-11
1166,120699,1942-05-13,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,SHWEGYIN S. R/CRAFT,SHIPPING,NA,NA,17.9167,96.9,NA,6,6,6,NA,NA,NA,NA,NA,250 LB GP (GP-M57),6000,3,NA,NA,NA,NA,NA,NA,NA,NA,6000,3,NA,NA,NA,1166,1942-05-11
1167,120700,1942-05-13,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),4000,2,NA,NA,NA,NA,NA,NA,NA,NA,4000,2,NA,NA,NA,1167,1942-05-11
1168,121001,1942-05-13,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,WELL,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1168,1942-05-11
1169,121002,1942-05-14,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,4,4,4,NA,NA,NA,NA,40,100 LB GP (GP-M30),4000,2,NA,NA,NA,0,NA,NA,NA,0,4000,2,NA,DAMAGED RUNWAYS AND SEVERAL BUILDINGS,9,1169,1942-05-11
1170,121004,1942-05-14,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,4,4,4,NA,NA,NA,NA,20,300 LB GP (GP-31),6000,3,NA,NA,NA,0,NA,NA,NA,0,6000,3,NA,DAMAGED RUNWAYS AND SEVERAL BUILDINGS,9,1170,1942-05-11
1171,121007,1942-05-14,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,MAUKKADAW R/CRAFT,SHIPPING,NA,NA,23.35,94.416667,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1171,1942-05-11
1172,121008,1942-05-14,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,MAGWE AIRFIELD,AIRFIELD,NA,NA,20.16666667,94.91666667,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1172,1942-05-11
1173,121009,1942-05-15,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,WELL,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,7,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1173,1942-05-11
1174,121010,1942-05-16,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,4,4,4,NA,NA,NA,NA,39,100 LB GP (GP-M30),3900,1.95,NA,NA,NA,0,NA,NA,NA,0,3900,1.95,NA,FURTHER DAMAGE TO AIRFIELD,10,1174,1942-05-11
1175,121014,1942-05-16,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MYITKYINA,AIRDROME,NA,1,25.383611,97.351667,NA,4,4,4,NA,NA,NA,NA,9,500 LB GP (GP-M43/M64),4500,2.25,NA,NA,NA,0,NA,NA,NA,0,4500,2.25,NA,FURTHER DAMAGE TO AIRFIELD,10,1175,1942-05-11
1176,121017,1942-05-16,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1176,1942-05-11
1177,121018,1942-05-16,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,MAGWE AIRFIELD,AIRFIELD,NA,NA,20.16666667,94.91666667,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1177,1942-05-11
1178,121023,1942-05-17,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,KALEWA WAREHOUSES,SUPPLY DEPOT,NA,NA,23.2,94.3,NA,5,5,5,NA,NA,NA,NA,NA,250 LB GP (GP-M57),5000,2.5,NA,NA,NA,NA,NA,NA,NA,NA,5000,2.5,NA,NA,NA,1178,1942-05-11
1179,121024,1942-05-18,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,SITTAUNG AREA BARGES,SHIPPING,NA,NA,24.166667,94.583333,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1179,1942-05-18
1180,121025,1942-05-18,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB HARBOR,HARBOR,NA,NA,20.15,92.9,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1180,1942-05-18
1181,121047,1942-05-19,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1181,1942-05-18
1182,121048,1942-05-19,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1182,1942-05-18
1183,121052,1942-05-20,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,"""MAYU RIVER, R/CRAFT""",SHIPPING,NA,NA,20.25,92.7667,NA,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),4000,2,NA,NA,NA,NA,NA,NA,NA,NA,4000,2,NA,NA,NA,1183,1942-05-18
1184,121053,1942-05-20,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,CHINDWIN R/CRAFT,SHIPPING,NA,NA,23.213333,94.318333,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1184,1942-05-18
1185,121056,1942-05-21,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1185,1942-05-18
1186,121065,1942-05-22,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,"""MAYU RIVER, R/CRAFT""",SHIPPING,NA,NA,20.25,92.7667,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1186,1942-05-18
1187,121066,1942-05-22,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1187,1942-05-18
1188,121071,1942-05-23,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),4000,2,NA,NA,NA,NA,NA,NA,NA,NA,4000,2,NA,NA,NA,1188,1942-05-18
1189,121072,1942-05-23,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,KYAUPYA BARRACKS (KYAUPYOK),BARRACKS,NA,NA,18.616667,95.833333,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1189,1942-05-18
1190,121073,1942-05-23,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,CHINDWIN / KALEWA R/CRAFT,SHIPPING,NA,NA,23.213333,94.318333,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1190,1942-05-18
1191,121076,1942-05-24,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,SITTAUNG R/CRAFT,SHIPPING,NA,NA,24.166667,94.583333,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1191,1942-05-18
1192,121078,1942-05-25,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MINGALADON/RANGOON,AIRDROME,NA,1,16.907305,96.133222,NA,5,5,5,NA,NA,NA,NA,40,100 LB GP (GP-M30),4000,2,NA,NA,NA,0,NA,NA,NA,0,4000,2,1900,NA,NA,1192,1942-05-25
1193,121080,1942-05-25,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,RANGOON,BARGES ON RIVER,NA,1,16.769211,96.158739,NA,5,5,5,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),6000,3,NA,NA,NA,0,NA,NA,NA,0,6000,3,1900,NA,NA,1193,1942-05-25
1194,121082,1942-05-25,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,SITTAUNG R/CRAFT,SHIPPING,NA,NA,24.166667,94.583333,NA,4,4,4,NA,NA,NA,NA,NA,250 LB GP (GP-M57),4000,2,NA,NA,NA,NA,NA,NA,NA,NA,4000,2,NA,NA,NA,1194,1942-05-25
1195,121083,1942-05-25,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,KALEWA BARGES,SHIPPING,NA,NA,23.2,94.3,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1195,1942-05-25
1196,121084,1942-05-25,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,MAYU (N AKYAB) R/CRAFT,SHIPPING,NA,NA,20.15,92.9,NA,3,3,3,NA,NA,NA,NA,NA,250 LB GP (GP-M57),3000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3000,1.5,NA,NA,NA,1196,1942-05-25
1197,121092,1942-05-27,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,AKYAB AIRFIELD,AIRFIELD,NA,NA,20.132708,92.872628,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1197,1942-05-25
1198,121093,1942-05-27,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,MAYU (N AKYAB) R/CRAFT,SHIPPING,NA,NA,20.15,92.9,NA,2,2,2,NA,NA,NA,NA,NA,250 LB GP (GP-M57),2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,1,NA,NA,NA,1198,1942-05-25
1199,121094,1942-05-27,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,KALEWA R/CRAFT,SHIPPING,NA,NA,23.2,94.3,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1199,1942-05-25
1200,121095,1942-05-28,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,NA,1,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,NA,BURMA,MINGALADON,AIRDROME,NA,1,16.907305,96.133222,NA,3,2,2,NA,NA,NA,NA,40,100 LB GP (GP-M30),4000,2,NA,NA,NA,0,NA,NA,NA,0,4000,2,140,NA,NA,1200,1942-05-25
1201,121100,1942-05-28,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,NA,NA,FENNY,INDIA,23.035,91.393611,NA,BURMA,CHINDWIN R/CRAFT,SHIPPING,NA,NA,23.213333,94.318333,NA,1,1,1,NA,NA,NA,NA,NA,250 LB GP (GP-M57),1000,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1000,0.5,NA,NA,NA,1201,1942-05-25
1202,121225,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,36829,ITALY,ROME,NA,NA,NA,41.9,12.47,NA,44,NA,44,3,NA,NA,NA,88,500 LB GP (GP-M43/M64),NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,1202,NA
1203,121251,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,9063,ITALY,CIVITA CASTELLANA,NA,NA,NA,42.27,12.4,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1203,NA
1204,121252,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,36829,ITALY,ROME,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.9,12.47,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1204,NA
1205,121260,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,90592,ITALY,44 00 N 009 20 E,NA,NA,NA,44,9.33,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1205,NA
